restaurant,name,category,calories,carbs,fat
Atlanta Bread Company,Carrot Cake Cheesecake,desserts,680,53,49
Atlanta Bread Company,Cheese Croissant,breakfast,360,41,19
Atlanta Bread Company,Cheese Danish,breakfast,490,66,22
Atlanta Bread Company,Chicken & Sausage Gumbo,soups,190,24,6
Atlanta Bread Company,Chicken Cordon Bleu Panini,sandwiches,670,80,19
Atlanta Bread Company,Chicken Parmesan,entrees,910,89,34
Atlanta Bread Company,Chicken Peppercorn,soups,430,13,34
Atlanta Bread Company,Chicken Pesto Calzone,pizzas,840,95,33
Atlanta Bread Company,Chicken Pesto Panini,sandwiches,710,80,26
Atlanta Bread Company,Chicken Salad On Sourdough,sandwiches,440,42,19
Atlanta Bread Company,Chicken Waldorf,sandwiches,450,29,29
Atlanta Bread Company,Chive Cream Cheese,breakfast,170,6,15
Atlanta Bread Company,Chocolate Chip Muffin,breakfast,640,83,31
Atlanta Bread Company,Chocolate Chip Muffin Top,breakfast,390,51,19
Atlanta Bread Company,Chocolate Chunk Cookie,desserts,430,58,21
Atlanta Bread Company,Chocolate Croissant,breakfast,560,68,28
Atlanta Bread Company,Chocolate Toffee Cookie,desserts,410,56,19
Atlanta Bread Company,"Chocolate, Oatmeal And Craisin Cookie",desserts,410,60,17
Atlanta Bread Company,Chopstix Chicken Salad,salads,240,22,10
Atlanta Bread Company,Ciabatta,breads,270,55,2
Atlanta Bread Company,Cinnamon Crisp Bagel,breakfast,330,67,2.5
Atlanta Bread Company,Cinnamon Raisin Bagel,breakfast,270,55,1
Atlanta Bread Company,Cinnamon Raisin Bread,breads,270,50,4.5
Atlanta Bread Company,Cinnamon Roll,breakfast,640,91,26
Atlanta Bread Company,Classic Beef Chili,soups,290,33,10
Atlanta Bread Company,Classic Chicken Noodle,soups,130,15,1.5
Atlanta Bread Company,Cookies And Cream Cheesecake,desserts,440,46,26
Atlanta Bread Company,Creamy Caramel Brownie,desserts,460,73,19
Atlanta Bread Company,Cubano Panini,sandwiches,650,80,19
Atlanta Bread Company,Double Chocolate Brownie,desserts,450,73,19
Atlanta Bread Company,Egg & Cheese Sandwich,breakfast,440,52,17
Atlanta Bread Company,Everything Bagel,breakfast,350,66,3.5
Atlanta Bread Company,Fettuccine Salmone,entrees,860,83,35
Atlanta Bread Company,Florentine Omelette,breakfast,460,6,34
Atlanta Bread Company,Four Cheese Pizza,pizzas,530,46,23
Atlanta Bread Company,French Baguette,breads,90,19,0
Atlanta Bread Company,French Croissant,breakfast,330,37,17
Atlanta Bread Company,French Loaf,breads,110,23,0
Atlanta Bread Company,French Onion,soups,80,11,2.5
Atlanta Bread Company,French Roll,breads,160,34,0.5
Atlanta Bread Company,French Toast With Maple Syrup,breakfast,640,121,11
Atlanta Bread Company,Frontier Chicken Chili,soups,290,26,10
Atlanta Bread Company,Garden Vegetable,soups,90,16,0.5
Atlanta Bread Company,Gooey Butter Danish,breakfast,560,74,26
Atlanta Bread Company,Greek Salad,salads,240,15,16
Atlanta Bread Company,Ham & Swiss Omelette,breakfast,500,3,35
Atlanta Bread Company,"Ham, Egg & Cheddar Cheese Sandwich",breakfast,500,54,18
Atlanta Bread Company,Homestyle Chicken & Dumpling,soups,400,17,34
Atlanta Bread Company,Honey Maple Ham On Honey Wheat,sandwiches,410,64,5
Atlanta Bread Company,Honey Raisin Walnut Cream Cheese,breakfast,190,14,14
Atlanta Bread Company,Honey Wheat Bread,breads,140,28,1.5
Atlanta Bread Company,House Salad,salads,90,13,2
Atlanta Bread Company,Italian Vegetarian Panini,sandwiches,570,84,16
Atlanta Bread Company,Key Lime Pie,desserts,520,65,26
Atlanta Bread Company,Kid’S Cheese Pizza,kids-meals,300,44,7
Atlanta Bread Company,Kid’S Grilled Cheese,kids-meals,390,46,15
Atlanta Bread Company,Kid’S Peanut Butter & Jelly,kids-meals,550,89,15
Atlanta Bread Company,Kid’S Penne And Cheese,kids-meals,470,69,11
Atlanta Bread Company,Low Fat Apple Muffin,breakfast,230,48,2.5
Atlanta Bread Company,Low Fat Pumpkin Muffin,breakfast,240,51,2
Atlanta Bread Company,Low Fat Pumpkin Muffin Top,breakfast,200,43,2
Atlanta Bread Company,Margherita Pizza,pizzas,480,43,22
Atlanta Bread Company,Mocha Chip Muffin,breakfast,620,79,30
Atlanta Bread Company,Mocha Chip Muffin Top,breakfast,410,53,20
Atlanta Bread Company,Morning Classic With Bacon,breakfast,420,31,21
Atlanta Bread Company,Morning Classic With Ham,breakfast,420,39,15
Atlanta Bread Company,Morning Classic With Sausage,breakfast,650,32,40
Atlanta Bread Company,New England Clam Chowder,soups,190,16,9
Atlanta Bread Company,Nine Grain Bread,breads,120,22,2
Atlanta Bread Company,Ny Hot Pastrami,sandwiches,660,59,29
Atlanta Bread Company,Oatmeal Raisin Cookie,desserts,370,59,14
Atlanta Bread Company,Olive Cream Cheese,breakfast,180,2,17
Atlanta Bread Company,Panini Bread,breads,430,78,8
Atlanta Bread Company,Peanut Butter Cookie,desserts,440,42,37
Atlanta Bread Company,Pecan Roll,breakfast,860,72,59
Atlanta Bread Company,Pecan Turtle Cheesecake,desserts,610,54,41
Atlanta Bread Company,Penne Bolognese,entrees,980,180,13
Atlanta Bread Company,Penne Pomodoro,entrees,970,79,43
Atlanta Bread Company,Pepperoni Pizza,pizzas,340,44,10
Atlanta Bread Company,Plain Bagel,breakfast,300,60,1.5
Atlanta Bread Company,Plain Cheesecake,desserts,570,52,36
Atlanta Bread Company,Plain Cream Cheese,breakfast,190,1,19
Atlanta Bread Company,Poppy Seed Bagel,breakfast,340,62,5
Atlanta Bread Company,Pumpernickel Loaf,breads,110,22,1
Atlanta Bread Company,Pumpkin Cheesecake,desserts,510,50,31
Atlanta Bread Company,Pumpkin Muffin,breakfast,530,83,20
Atlanta Bread Company,Raspberry Cheese Croissant,breakfast,430,63,18
Atlanta Bread Company,Raspberry Cheese Danish,breakfast,440,63,18
Atlanta Bread Company,Raspberry Cream Cheese,breakfast,100,8,8
Atlanta Bread Company,Rye Loaf,breads,90,18,1
Atlanta Bread Company,Salsa Fresca Salmon Salad,salads,560,40,29
Atlanta Bread Company,"Sausage, Egg & Cheese Sandwich",breakfast,750,53,43
Atlanta Bread Company,Scrambled Eggs,breakfast,190,1,13
Atlanta Bread Company,Sesame Seed Bagel,breakfast,390,63,9
Atlanta Bread Company,Shortbread Cookie,desserts,410,45,24
Atlanta Bread Company,Sourdough Baguette,breads,90,18,0
Atlanta Bread Company,Sourdough Bread,breads,140,28,0
Atlanta Bread Company,Sourdough Soup Bowl,breads,390,80,1
Atlanta Bread Company,Spanish Omelette,breakfast,470,5,35
Atlanta Bread Company,Sticky Bun,breakfast,560,66,30
Atlanta Bread Company,Three Cheese Omelette,breakfast,1100,6,85
Atlanta Bread Company,Toffee Chocolate Chunk Cookie,desserts,460,59,23
Atlanta Bread Company,Tomato Bacon Omelette,breakfast,360,3,27
Atlanta Bread Company,Tomato Fennel & Dill,soups,290,18,23
Atlanta Bread Company,Tuna Salad On French,sandwiches,630,57,33
Atlanta Bread Company,Turkey Bacon Rustica,sandwiches,960,62,56
Atlanta Bread Company,Turkey Club Panini,sandwiches,710,81,24
Atlanta Bread Company,Turkey On Nine Grain,sandwiches,370,50,6
Atlanta Bread Company,Vegetable Cream Cheese,breakfast,180,7,15
Atlanta Bread Company,Veggie On Nine Grain,sandwiches,500,52,25
Atlanta Bread Company,Wheat Bagel,breakfast,270,54,1.5
Atlanta Bread Company,White Chocolate Macadamia Nut Cookie,desserts,470,52,26
Atlanta Bread Company,White Pizza,pizzas,460,46,22
Atlanta Bread Company,Whole Grain Bagel,breakfast,260,52,1.5
Atlanta Bread Company,Wisconsin Cheese,soups,290,24,15
Bojangle's Famous Chicken 'n Biscuits,1 Breast Dinner,entrees,940,65,54
Bojangle's Famous Chicken 'n Biscuits,1 Breast Dinner,entrees,940,65,54
Bojangle's Famous Chicken 'n Biscuits,12 piece & 6 biscuit box (serves 5-7),entrees,5300,327,324
Bojangle's Famous Chicken 'n Biscuits,12 piece Supremes box (serves 3-5),entrees,2230,228,92
Bojangle's Famous Chicken 'n Biscuits,2 Breast Dinner,entrees,1380,77,80
Bojangle's Famous Chicken 'n Biscuits,2 Breast Dinner,entrees,1380,77,80
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (breast & wing),entrees,1095,75,67
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (breast & wing),entrees,1095,75,67
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (leg & thigh),entrees,1100,74,69
Bojangle's Famous Chicken 'n Biscuits,2 piece Dinner (leg & thigh),entrees,1100,74,69
Bojangle's Famous Chicken 'n Biscuits,2 Piece Supremes Kids’ Meal,kids-meals,680,69,34
Bojangle's Famous Chicken 'n Biscuits,2 Sausage Biscuits,breakfast,840,66,54
Bojangle's Famous Chicken 'n Biscuits,20 piece & 10 biscuit box serves 9-11),entrees,8820,545,540
Bojangle's Famous Chicken 'n Biscuits,3 piece Dinner (leg & 2 thighs),entrees,1470,86,95
Bojangle's Famous Chicken 'n Biscuits,3 piece Dinner (leg & 2 thighs),entrees,1470,86,95
Bojangle's Famous Chicken 'n Biscuits,3 wing Dinner,entrees,1090,83,67
Bojangle's Famous Chicken 'n Biscuits,3 wing Dinner,entrees,1090,83,67
Bojangle's Famous Chicken 'n Biscuits,8 piece & 4 biscuit box (serves 3-5),entrees,3534,218,216
Bojangle's Famous Chicken 'n Biscuits,"Bacon, Egg & Cheese",breakfast,550,35,37
Bojangle's Famous Chicken 'n Biscuits,Bo-Berry Biscuit,desserts,375,55,15
Bojangle's Famous Chicken 'n Biscuits,Bo-Tato Rounds,sides,230,24,14
Bojangle's Famous Chicken 'n Biscuits,Bo-Tato Rounds,sides,350,35,22
Bojangle's Famous Chicken 'n Biscuits,Bo-Tato Rounds,sides,580,59,36
Bojangle's Famous Chicken 'n Biscuits,Bojangles Cajun Pintos,sides,110,20,0
Bojangle's Famous Chicken 'n Biscuits,Bojangles Cajun Pintos,sides,380,70,1
Bojangle's Famous Chicken 'n Biscuits,Bojangles’ Dirty Rice,sides,165,24,6
Bojangle's Famous Chicken 'n Biscuits,Bojangles’ Dirty Rice,sides,570,83,20
Bojangle's Famous Chicken 'n Biscuits,Breast,chicken,440,12,26
Bojangle's Famous Chicken 'n Biscuits,Cajun Filet Biscuit,sides,515,45,28
Bojangle's Famous Chicken 'n Biscuits,Cajun Filet Club Sandwich,sandwiches,640,44,39
Bojangle's Famous Chicken 'n Biscuits,Cajun Filet Sandwich,sandwiches,495,43,27
Bojangle's Famous Chicken 'n Biscuits,Chicken Leg Kids’ meal,kids-meals,730,62,43
Bojangle's Famous Chicken 'n Biscuits,Chicken Supremes Salad,salads,460,33,18
Bojangle's Famous Chicken 'n Biscuits,Cinnamon Pecan Twist,desserts,270,36,12
Bojangle's Famous Chicken 'n Biscuits,Coffee (16oz),drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Coffee (22oz),drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Cole Slaw,sides,255,18,20
Bojangle's Famous Chicken 'n Biscuits,Cole Slaw,sides,870,61,68
Bojangle's Famous Chicken 'n Biscuits,Country Ham & Egg Biscuit,breakfast,480,34,29
Bojangle's Famous Chicken 'n Biscuits,Country Ham Biscuit,breakfast,355,33,18
Bojangle's Famous Chicken 'n Biscuits,Egg & Cheese Biscuit,breakfast,515,35,34
Bojangle's Famous Chicken 'n Biscuits,Garden Salad,salads,190,9,9
Bojangle's Famous Chicken 'n Biscuits,Gravy Biscuit,breakfast,390,43,20
Bojangle's Famous Chicken 'n Biscuits,Green Beans,sides,35,7,0
Bojangle's Famous Chicken 'n Biscuits,Green Beans,sides,120,24,0
Bojangle's Famous Chicken 'n Biscuits,Grilled Chicken Club,sandwiches,520,34,27
Bojangle's Famous Chicken 'n Biscuits,Grilled Chicken Salad,salads,305,11,11
Bojangle's Famous Chicken 'n Biscuits,Grilled Chicken Sandwich,sandwiches,375,33,15
Bojangle's Famous Chicken 'n Biscuits,Leg,chicken,230,9,15
Bojangle's Famous Chicken 'n Biscuits,Mac ‘N Cheese Kids’ Meal,kids-meals,735,86,35
Bojangle's Famous Chicken 'n Biscuits,Macaroni ‘N Cheese,sides,240,33,7
Bojangle's Famous Chicken 'n Biscuits,Macaroni ‘N Cheese,sides,911,114,24
Bojangle's Famous Chicken 'n Biscuits,Mashed Potatoes ‘N Gravy,sides,150,21,6
Bojangle's Famous Chicken 'n Biscuits,Mashed Potatoes ‘N Gravy,sides,555,77,23
Bojangle's Famous Chicken 'n Biscuits,Picnic Grits,sides,230,47,2
Bojangle's Famous Chicken 'n Biscuits,Plain Biscuit,breakfast,280,33,14
Bojangle's Famous Chicken 'n Biscuits,Roasted Chicken Bites,chicken,280,9,11
Bojangle's Famous Chicken 'n Biscuits,Sausage & Egg Biscuit,breakfast,545,34,38
Bojangle's Famous Chicken 'n Biscuits,Sausage Biscuit,breakfast,420,33,27
Bojangle's Famous Chicken 'n Biscuits,Seasoned Fries,sides,215,20,14
Bojangle's Famous Chicken 'n Biscuits,Seasoned Fries,sides,300,27,20
Bojangle's Famous Chicken 'n Biscuits,Seasoned Fries,sides,530,49,35
Bojangle's Famous Chicken 'n Biscuits,Steak Biscuit,sides,555,44,35
Bojangle's Famous Chicken 'n Biscuits,Supreme,chicken,90,8,3
Bojangle's Famous Chicken 'n Biscuits,"Sweet Iced Tea (16oz, with ice)",drinks,70,18,0
Bojangle's Famous Chicken 'n Biscuits,"Sweet Iced Tea (22oz, with ice)",drinks,100,25,0
Bojangle's Famous Chicken 'n Biscuits,"Sweet Iced Tea (32oz, with ice)",drinks,150,37,0
Bojangle's Famous Chicken 'n Biscuits,Sweet Potato Pie,desserts,410,48,23
Bojangle's Famous Chicken 'n Biscuits,Thigh,chicken,370,12,26
Bojangle's Famous Chicken 'n Biscuits,"Unsweetened Iced Tea (16oz, with ice)",drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,"Unsweetened Iced Tea (22oz, with ice)",drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,"Unsweetened Iced Tea (32oz, with ice)",drinks,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Wing,chicken,200,10,13
Buffalo Wild Wings,1/2 lb Popcorn Shrimp,seafood,587,59,29
Buffalo Wild Wings,3/4 lb Popcorn Shrimp,appetizers,880,88,44
Buffalo Wild Wings,Asian Zing,wing-sauces,90,22,0
Buffalo Wild Wings,Bacon Cheddar Burger,burgers,860,44,57
Buffalo Wild Wings,Ballpark Sampler,appetizers,1347,103,77
Buffalo Wild Wings,Big Jack Daddy Burger,burgers,900,53,56
Buffalo Wild Wings,Black & Bleu Burger,burgers,770,44,51
Buffalo Wild Wings,Blazin ®,wing-sauces,60,2,5
Buffalo Wild Wings,Boneless (each),wings,88,3,6
Buffalo Wild Wings,Boneless Wings &Traditional Wings,entrees,1480,68,98
Buffalo Wild Wings,Boneless Wings (4),kids-meals,288,0,20
Buffalo Wild Wings,Breaded Tenders (each),chicken,170,15,11
Buffalo Wild Wings,Buffalo Chicken Flatbread,sandwiches,908,56,49
Buffalo Wild Wings,Buffalo Chips Basket,sides,514,93,9
Buffalo Wild Wings,Buffalo Chips Basket with cheese,sides,734,95,27
Buffalo Wild Wings,Buffalo Chips Regular,sides,257,47,5
Buffalo Wild Wings,Buffalo Chips Regular,sides,257,47,5
Buffalo Wild Wings,Buffalo Chips Regular with cheese,sides,367,48,14
Buffalo Wild Wings,Buffalo Ranch Chicken Sandwich,sandwiches,800,60,49
Buffalo Wild Wings,Buffalo Ranch Chicken Wrap,wraps,1020,97,59
Buffalo Wild Wings,Caribbean Jerk,wing-sauces,80,12,3
Buffalo Wild Wings,Cheeseburger,burgers,780,44,51
Buffalo Wild Wings,Cheeseburger Slammers,appetizers,1559,98,92
Buffalo Wild Wings,Chicken Caesar Salad,salads,490,10,27
Buffalo Wild Wings,Chicken Caesar Wrap,wraps,560,68,15
Buffalo Wild Wings,Chicken Quesadilla,appetizers,800,70,35
Buffalo Wild Wings,Chicken Tender Salad,salads,990,74,68
Buffalo Wild Wings,Chicken Tender Wrap,wraps,1040,125,46
Buffalo Wild Wings,Chicken Tenders & Popcorn Shrimp,entrees,1120,110,62
Buffalo Wild Wings,Chicken Tenders (3),kids-meals,510,44,32
Buffalo Wild Wings,Chili Con Queso Dip,appetizers,920,100,48
Buffalo Wild Wings,Chili Queso Burger,burgers,880,49,57
Buffalo Wild Wings,Chips & Salsa,appetizers,500,46,30
Buffalo Wild Wings,Chocolate Fudge Cake,desserts,820,127,33
Buffalo Wild Wings,Coleslaw,sides,170,6,15
Buffalo Wild Wings,Crispy Fish Sandwich,sandwiches,550,22,22
Buffalo Wild Wings,Crispy Southwest Dippers,appetizers,630,78,25
Buffalo Wild Wings,Deep-dish Apple Pie,desserts,590,105,18
Buffalo Wild Wings,Desert Heat® Based on 1/2 tsp,wing-sauces,8,1,0
Buffalo Wild Wings,French fries,sides,280,42,10
Buffalo Wild Wings,French Fries,french-fries,280,42,10
Buffalo Wild Wings,French Fries Basket,sides,560,84,20
Buffalo Wild Wings,French Fries Regular,sides,280,42,10
Buffalo Wild Wings,French Fries Regular,french-fries,280,42,10
Buffalo Wild Wings,French Fries Regular,kids-meals,280,42,10
Buffalo Wild Wings,Garden Salad,salads,420,28,30
Buffalo Wild Wings,Gardenburger,burgers,250,63,5
Buffalo Wild Wings,Grilled Blackened Chicken Salad,salads,660,23,39
Buffalo Wild Wings,Grilled Chicken Buffalitos,chicken,380,44,9
Buffalo Wild Wings,Grilled Chicken Salad,salads,640,20,38
Buffalo Wild Wings,Grilled Chicken Sandwich,sandwiches,470,50,7
Buffalo Wild Wings,Honey BBQ,wing-sauces,70,18,0
Buffalo Wild Wings,Honey BBQ Bacon Burger,burgers,890,51,57
Buffalo Wild Wings,Honey BBQ Bacon Chicken Sandwich,sandwiches,530,42,18
Buffalo Wild Wings,Honey BBQ Chicken Flatbread,sandwiches,813,71,32
Buffalo Wild Wings,Honey BBQ Chicken Salad,salads,773,87,38
Buffalo Wild Wings,Honey Mustard,wing-sauces,80,6,6
Buffalo Wild Wings,Hot,wing-sauces,50,2,4
Buffalo Wild Wings,Hot BBQ,wing-sauces,40,6,2
Buffalo Wild Wings,Jerk Chicken Sandwich,sandwiches,530,56,10
Buffalo Wild Wings,Kids Cheeseburger Slammer,kids-meals,400,20,26
Buffalo Wild Wings,Kids’ Ice Cream,kids-meals,210,33,8
Buffalo Wild Wings,Macaroni & Cheese,kids-meals,380,49,13
Buffalo Wild Wings,Mango Habanera,wing-sauces,80,20,0
Buffalo Wild Wings,Medium,wing-sauces,40,2,4
Buffalo Wild Wings,Mild,wing-sauces,50,2,5
Buffalo Wild Wings,Mini Corn Dogs,appetizers,713,49,24
Buffalo Wild Wings,Mini Corn Dogs (5),kids-meals,357,25,12
Buffalo Wild Wings,Mozzarella Sticks,appetizers,560,52,22
Buffalo Wild Wings,Naked Tenders (3),kids-meals,130,17,6
Buffalo Wild Wings,Naked Tenders (6 each),appetizers,260,34,12
Buffalo Wild Wings,Naked Tenders (each ),chicken,43,6,2
Buffalo Wild Wings,Naked Tenders Wrap,wraps,600,68,14
Buffalo Wild Wings,New York Cheesecake,desserts,460,47,28
Buffalo Wild Wings,Onion Rings Basket,sides,1100,130,55
Buffalo Wild Wings,Onion Rings Regular,sides,460,52,26
Buffalo Wild Wings,Onion Rings Regular,sides,460,52,26
Buffalo Wild Wings,Parmesan Garlic,wing-sauces,120,2,12
Buffalo Wild Wings,Parmesan Garlic Flatbread,sandwiches,863,55,44
Buffalo Wild Wings,Pepper Infusion ®,wing-sauces,90,2,9
Buffalo Wild Wings,Popcorn Shrimp & Fish,entrees,820,70,36
Buffalo Wild Wings,Potato Wedges Basket,sides,560,79,28
Buffalo Wild Wings,Potato Wedges Basket with cheese,sides,780,81,46
Buffalo Wild Wings,Potato Wedges Regular,sides,280,40,14
Buffalo Wild Wings,Potato Wedges Regular,sides,280,40,14
Buffalo Wild Wings,Potato Wedges Regular with cheese,sides,390,41,23
Buffalo Wild Wings,Pulled Pork Sandwich,sandwiches,570,61,25
Buffalo Wild Wings,Pulled Pork Slammers,appetizers,1167,105,51
Buffalo Wild Wings,Queso Chili Fries,appetizers,862,92,40
Buffalo Wild Wings,Ribs & Boneless Wings,entrees,1960,88,126
Buffalo Wild Wings,Ribs & Chicken Tenders,entrees,1860,112,118
Buffalo Wild Wings,Ribs & More Ribs,entrees,2380,88,158
Buffalo Wild Wings,Ribs & Popcorn Shrimp,entrees,1480,84,92
Buffalo Wild Wings,Ribs & Traditional Wings,entrees,1860,74,124
Buffalo Wild Wings,Roasted Garlic Mushrooms,appetizers,360,44,18
Buffalo Wild Wings,Side Salad,sides,210,14,15
Buffalo Wild Wings,Side Salad,salads,210,14,15
Buffalo Wild Wings,Southwest Chicken Queso Wrap,wraps,490,73,7
Buffalo Wild Wings,Spicy garlic,wing-sauces,50,4,4
Buffalo Wild Wings,Sweet BBQ,wing-sauces,40,8,0
Buffalo Wild Wings,Teriyaki,wing-sauces,70,14,0
Buffalo Wild Wings,The Sampler,appetizers,1520,128,76
Buffalo Wild Wings,Tortilla chips and salsa,sides,250,23,15
Buffalo Wild Wings,Tortilla chips and salsa,sides,250,23,15
Buffalo Wild Wings,Traditional Wings (4),kids-meals,384,1,28
Buffalo Wild Wings,Ultimate Nachos,appetizers,960,108,52
Buffalo Wild Wings,Ultimate Nachos With Chicken,appetizers,1120,108,52
Buffalo Wild Wings,Wild®,wing-sauces,50,4,4
Buffalo Wild Wings,Wings (each),wings,72,0,5
Burger King,American Original Chicken Sandwich,sandwiches,730,49,47
Burger King,Bacon Cheeseburger,burgers,330,28,16
Burger King,"Bacon, Egg & Cheese Biscuit",breakfast,420,34,25
Burger King,Biscuit – w/ Chicken Fritter (Chicken Biscuit),breakfast,400,39,20
Burger King,Biscuits (2) & Sausage Gravy Platter,breakfast,680,76,35
Burger King,Biscuit‐ w/ Breakfast Steak (Country Fried Steak),breakfast,650,50,38
Burger King,Biscuit‐ w/ Country Ham (1 sl) & Egg and Cheese,breakfast,470,33,26
Burger King,BK Big Fish® Sandwich,sandwiches,590,57,31
Burger King,BK Big Fish® Sandwich w/o Tartar Sauce,sandwiches,410,53,12
Burger King,BK Toppers™ Deluxe Cheeseburger,burgers,420,30,26
Burger King,BK Toppers™ Mushroom and Swiss,burgers,410,27,27
Burger King,BK Toppers™ Western BBQ Cheeseburger,burgers,400,39,23
Burger King,BK Veggie® Burger,burgers,410,44,16
Burger King,BK Veggie® Burger  w/ Cheese,burgers,450,44,20
Burger King,BK Veggie® Burger  w/o Mayo,burgers,320,43,7
Burger King,BK® Chicken Fries (12 pc),sides,500,32,29
Burger King,BK® Chicken Fries (6 pc),sides,250,16,15
Burger King,BK® Chicken Fries (9 pc),sides,380,24,22
Burger King,BK® Double Stacker,burgers,500,28,31
